"Name","Long_name","Hemisphere","Lobe","Region","Gyrus","YBA_R_color","YBA_G_color","YBA_B_color","whole","LH","RH","deepLH","deepRH","Num_vertex","mean_x","mean_y","mean_z"
"R_MOT_F","Right medial occipitotemporal gyrus F","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,76,29.2969810837194,-55.0315693303158,-13.6369144163634
"R_MOT_G","Right medial occipitotemporal gyrus G","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,63,28.973339444115,-65.7847869509742,-12.7672546780299
"R_MOT_H","Right medial occipitotemporal gyrus H","Right","Temporal","Inferior temporal-occipital","Medial occipitotemporal gyrus",172,120,255,1,0,1,0,0,73,29.1423070985977,-75.2872528703245,-11.1687656004135
"R_PH_A","Right parahippocampal gyrus A","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,63,18.41992933788,0.236010840310464,-26.1430420951238
"R_PH_B","Right parahippocampal gyrus B","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,75,22.2771176783244,-5.2696806504329,-33.2091460164388
"R_PH_C","Right parahippocampal gyrus C","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,83,22.2147963880056,-13.9726226530879,-28.5327222893037
"R_PH_D","Right parahippocampal gyrus D","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,95,25.199471001876,-23.3478270279734,-23.3179212871351
"R_PH_E","Right parahippocampal gyrus E","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,106,23.132955983,-31.2625903903313,-15.2507830700784
"R_PH_F","Right parahippocampal gyrus F","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,106,20.3710111222177,-39.883415222168,-9.87036087153093
"R_PH_G","Right parahippocampal gyrus G","Right","Temporal","Inferior temporal-occipital","Parahippocampal gyrus",255,133,223,1,0,1,0,0,120,20.6917932828267,-48.8591478347778,-5.17366513187687
"R_L_A","Right lingual gyrus A","Right","Occipital","Inferior temporal-occipital","Lingual gyrus",255,213,0,1,0,1,0,0,83,18.3586270780448,-61.742998146149,-7.52939437132284
"R_L_B","Right lingual gyrus B","Right","Occipital","Inferior temporal-occipital","Lingual gyrus",255,213,0,1,0,1,0,0,113,16.7951648931588,-74.335677222868,-8.43268131998788
"R_L_C","Right lingual gyrus C","Right","Occipital","Inferior temporal-occipital","Lingual gyrus",255,213,0,1,0,1,0,0,60,18.3255318164825,-83.0437021891276,-12.2658225814501
"R_CG_A","Right cingulate gyrus A","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,42,4.46272604806083,9.5295896643684,-12.1862723202932
"R_CG_B","Right cingulate gyrus B","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,27,3.01328363241973,17.5006865042227,-7.44934580944203
"R_CG_C","Right cingulate gyrus C","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,37,4.11306918633951,26.0763736415554,-10.1979906494553
"R_CG_D","Right cingulate gyrus D","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,57,5.42861267244607,34.9241410974871,-7.03021455020235
"R_CG_E","Right cingulate gyrus E","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,74,6.17329652567168,40.880832929869,1.36842381294716
"R_CG_F","Right cingulate gyrus F","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,77,6.03888728634104,40.0253632285378,11.3878722810126
"R_CG_G","Right cingulate gyrus G","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,85,5.64206307635588,34.7566044078154,18.5450975305894
"R_CG_H","Right cingulate gyrus H","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,71,5.65726246506395,26.2918899697317,24.6706445720834
"R_CG_I","Right cingulate gyrus I","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,69,5.52555769336396,18.0350726860157,29.8337399579477
"R_CG_J","Right cingulate gyrus J","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,75,5.28042390664419,8.95000321070353,34.3622835540771
"R_CG_K","Right cingulate gyrus K","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,85,4.83425559646943,-1.18238735071876,38.3920478147619
"R_CG_L","Right cingulate gyrus L","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,82,5.68914418031529,-12.244024782646,39.0076204392968
"R_CG_M","Right cingulate gyrus M","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,100,6.82651937484741,-21.9114447402954,38.2073299980164
"R_CG_N.1","Right cingulate gyrus N superior","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,82,5.94734255824147,-31.308688605704,35.3649464816582
"R_CG_N.2","Right cingulate gyrus N inferior","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,120,8.77608749916156,-35.2370388348897,44.210406589508
"R_CG_O","Right cingulate gyrus O","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,100,6.68091551601887,-42.7801068878174,31.3229681396484
"R_CG_P","Right cingulate gyrus P","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,68,5.54702414396931,-48.9104053833905,23.5046211410971
"R_CG_Q","Right cingulate gyrus Q","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,69,11.3013863045236,-48.4613238901332,7.75618071449192
"R_CG_R","Right cingulate gyrus R","Right","Frontal","Cingulate","Cingulate gyrus",181,69,174,1,0,1,0,0,76,14.3437393401798,-41.7091937316091,0.0479450821876529
"R_H_A","Right hippocampus pes","Right","Temporal","Medial temporal","Hippocampus",113,74,255,1,0,1,0,1,120,24.5993732690811,-13.6093902905782,-20.2212567885717
"R_H_B","Right hippocampus body","Right","Temporal","Medial temporal","Hippocampus",113,74,255,1,0,1,0,1,86,30.3030305463214,-26.4532770556073,-12.2312090895897
"R_H_C","Right hippocampus tail","Right","Temporal","Medial temporal","Hippocampus",113,74,255,1,0,1,0,1,64,25.7261461913586,-36.7280238568783,-2.31975179520669
"R_A_A","Right amygdala superior","Right","Temporal","Amygdala","Amygdala",126,0,230,1,0,1,0,1,73,23.4637504995686,-3.09121602967586,-17.9129569432507
"R_A_B","Right amygdala inferior","Right","Temporal","Amygdala","Amygdala",126,0,230,1,0,1,0,1,61,24.5989778237265,-3.00502478279418,-24.6804736090488
"R_I1_A","Right anterior short insular gyrus A","Right","Insula","Insula","Anterior short insular gyrus",107,0,149,1,0,1,0,1,54,32.8758193122016,20.4179389388473,4.14545999025857
"R_I1_B","Right anterior short insular gyrus B","Right","Insula","Insula","Anterior short insular gyrus",107,0,149,1,0,1,0,1,88,35.418808221817,19.7152591726997,-4.7444733993616
"R_I1_C","Right anterior short insular gyrus C","Right","Insula","Insula","Anterior short insular gyrus",107,0,149,1,0,1,0,1,42,33.2606576737903,16.3006962821597,-14.0020162718637
"R_I2_A","Right middle short insular gyrus A","Right","Insula","Insula","Posterior short insular gyrus",126,0,176,1,0,1,0,1,42,35.9354877017793,8.9040026324136,5.68717868838992
"R_I2_B","Right middle short insular gyrus B","Right","Insula","Insula","Posterior short insular gyrus",126,0,176,1,0,1,0,1,39,40.561099027976,10.5725792126778,-4.55939899681088
"R_I2_C","Right middle short insular gyrus C","Right","Insula","Insula","Posterior short insular gyrus",126,0,176,1,0,1,0,1,46,33.5239255324654,10.6234699643177,-16.0008960599485
"R_I3_A","Right posterior short insular gyrus A","Right","Insula","Insula","Anterior long insular gyrus",155,0,221,1,0,1,0,1,48,38.0901553630829,-3.15013523190282,10.5888715982437
"R_I3_B","Right posterior short insular gyrus B","Right","Insula","Insula","Anterior long insular gyrus",155,0,221,1,0,1,0,1,62,40.5785986377347,1.16740737693204,2.08375195173487
"R_I3_C","Right posterior short insular gyrus C","Right","Insula","Insula","Anterior long insular gyrus",155,0,221,1,0,1,0,1,46,40.1565408292024,6.70416934075563,-8.30653721871583
"R_I4_A","Right anterior long insular gyrus A","Right","Insula","Insula","Middle long insular gyrus",190,38,255,1,0,1,0,1,64,37.0567624568939,-15.9790941476822,13.34296566993
"R_I4_B","Right anterior long insular gyrus B","Right","Insula","Insula","Middle long insular gyrus",190,38,255,1,0,1,0,1,62,39.908088684082,-10.1806873583025,5.51553098761266
"R_I4_C","Right anterior long insular gyrus C","Right","Insula","Insula","Middle long insular gyrus",190,38,255,1,0,1,0,1,42,41.5351923079718,-3.81001236076866,-3.46883220491665
"R_I4_D","Right anterior long insular gyrus D","Right","Insula","Insula","Middle long insular gyrus",190,38,255,1,0,1,0,1,15,39.6281786600749,2.21899600923061,-11.8285994529724
"R_I5_A","Right posterior long insular gyrus A","Right","Insula","Insula","Posterior long insular gyrus",211,106,255,1,0,1,0,1,19,33.7733564878765,-23.1612705431486,8.93691589957789
"R_I5_B","Right posterior long insular gyrus B","Right","Insula","Insula","Posterior long insular gyrus",211,106,255,1,0,1,0,1,38,38.3172942713687,-16.2307642133612,0.968342171883897
"R_I5_C","Right posterior long insular gyrus C","Right","Insula","Insula","Posterior long insular gyrus",211,106,255,1,0,1,0,1,37,40.3481169004698,-8.21410905992663,-6.37491607666016
"R_I5_D","Right posterior long insular gyrus D","Right","Insula","Insula","Posterior long insular gyrus",211,106,255,1,0,1,0,1,20,39.7523387908936,0.133191850781442,-14.6406581401825
